orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
64434,64434,txn,NA,species,Hadrodelphis calvertense,NA,NA,64434,species,Hadrodelphis calvertense,36722,NA,11924,extinct,4,Langhian,Serravallian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Hadrodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63840,63840,txn,NA,species,Liolithax kernensis,NA,NA,63840,species,Liolithax kernensis,36749,NA,12162,extinct,4,Langhian,Tortonian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Liolithax,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62953,63853,txn,NA,species,Liolithax pappus,NA,NA,62953,species,Liolithax pappus,36749,NA,11925,extinct,3,Aquitanian,Langhian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Liolithax,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64430,64431,txn,NA,species,Lophocetus calvertensis,NA,NA,64430,species,Lophocetus calvertensis,36753,NA,12835,extinct,1,Tortonian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Lophocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63854,63854,txn,NA,species,Lophocetus repenningi,NA,NA,63854,species,Lophocetus repenningi,36753,NA,12283,extinct,1,Tortonian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Lophocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63627,63627,txn,NA,species,Macrokentriodon morani,NA,NA,63627,species,Macrokentriodon morani,63626,NA,10019,extinct,1,Serravallian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Macrokentriodon,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64563,64563,txn,NA,species,Miodelphis californicus,NA,NA,64563,species,Miodelphis californicus,36771,NA,12749,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Miodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63845,63845,txn,NA,species,Platylithax robusta,NA,NA,63845,species,Platylithax robusta,36814,NA,12162,extinct,1,Langhian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Platylithax,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64509,64510,txn,NA,species,Kogia breviceps,pygmy sperm whale,NA,64509,species,Kogia breviceps,36744,NA,12659,extant,3,Pliocene,Holocene,1,1,Chordata,Mammalia,Cetacea,Kogiidae,Kogia,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
319919,319919,txn,NA,species,Nanokogia isthmia,NA,NA,319919,species,Nanokogia isthmia,319918,NA,55198,extinct,2,Tortonian,NA,1,0,Chordata,Mammalia,Cetacea,Kogiidae,Nanokogia,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
53139,53139,txn,NA,species,Praekogia cedrosensis,NA,NA,53139,species,Praekogia cedrosensis,36824,NA,4361,extinct,2,Messinian,NA,1,0,Chordata,Mammalia,Cetacea,Kogiidae,Praekogia,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
114705,114705,txn,NA,species,Aprixokogia kelloggi,NA,NA,114705,species,Aprixokogia kelloggi,114704,NA,26220,extinct,1,Zanclean,NA,1,0,Chordata,Mammalia,Cetacea,Kogiidae,Aprixokogia,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64003,68211,txn,NA,species,Aulophyseter mediatlanticus,NA,NA,64003,species,Aulophyseter mediatlanticus,36673,NA,12331,extinct,2,Tortonian,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Aulophyseter,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63838,63838,txn,NA,species,Aulophyseter morricei,NA,NA,63838,species,Aulophyseter morricei,36673,NA,11909,extinct,1,Langhian,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Aulophyseter,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62935,62935,txn,NA,species,Idiophyseter merriami,NA,NA,62935,species,Idiophyseter merriami,36731,NA,11906,extinct,1,Langhian,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Idiophyseter,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62943,62943,txn,NA,species,Kogiopsis floridana,NA,NA,62943,species,Kogiopsis floridana,36745,NA,11916,extinct,2,Tortonian,Zanclean,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Kogiopsis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
69120,69120,txn,NA,species,Orycterocetus cornutidens,NA,NA,69120,species,Orycterocetus cornutidens,36788,NA,15586,extinct,1,Zanclean,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Orycterocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
68215,68215,txn,NA,species,Orycterocetus crocodilinus,NA,NA,68215,species,Orycterocetus crocodilinus,36788,NA,12189,extinct,13,Miocene,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Orycterocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63668,63668,txn,NA,species,Orycterocetus quadratidens,NA,NA,63668,species,Orycterocetus quadratidens,36788,NA,12637,extinct,1,Zanclean,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Orycterocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
68698,68698,txn,NA,species,Physeter macrocephalus,sperm whale,NA,68698,species,Physeter macrocephalus,36807,NA,12782,extant,5,Langhian,Holocene,1,1,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,NA,oceanic,Physeter,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
69137,105119,txn,NA,species,Physeter vetus,NA,NA,69137,species,Physeter vetus,36807,NA,12636,extinct,4,Burdigalian,Pleistocene,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,NA,oceanic,Physeter,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64464,104097,txn,NA,species,Physeterula dubusi,NA,NA,64464,species,Physeterula dubusi,36808,NA,12643,extinct,1,Neogene,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Physeterula,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
169064,169064,txn,NA,species,Physeterula neolassicus,NA,NA,169064,species,Physeterula neolassicus,36808,NA,33083,extinct,1,Pleistocene,NA,1,0,Chordata,Mammalia,Cetacea,Physeteridae,Physeterula,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,"piscivore, carnivore",viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62926,333315,txn,NA,species,Albicetus oxymycterus,NA,NA,62926,species,Albicetus oxymycterus,333314,NA,11896,extinct,1,Langhian,Messinian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Albicetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64626,64646,txn,NA,species,Scaldicetus grandis,NA,NA,64626,species,Scaldicetus grandis,36900,NA,12768,extinct,3,Neogene,Gelasian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Scaldicetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64559,64559,txn,NA,species,Allodelphis pratti,NA,NA,64559,species,Allodelphis pratti,42942,NA,12749,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,Allodelphinidae,Allodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
173470,173470,txn,NA,species,Allodelphis woodburnei,NA,NA,173470,species,Allodelphis woodburnei,42942,NA,34413,extinct,1,Aquitanian,NA,1,0,Chordata,Mammalia,Cetacea,Allodelphinidae,Allodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
346065,346065,txn,NA,species,Arktocara yakataga,NA,NA,346065,species,Arktocara yakataga,346064,NA,60129,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,Allodelphinidae,Arktocara,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
338950,338950,txn,NA,species,Goedertius oregonensis,NA,NA,338950,species,Goedertius oregonensis,338949,NA,58604,extinct,1,Aquitanian,Burdigalian,1,0,Chordata,Mammalia,Cetacea,Allodelphinidae,Goedertius,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
338953,338953,txn,NA,species,Zarhinocetus donnamatsonae,NA,NA,338953,species,Zarhinocetus donnamatsonae,173468,NA,58604,extinct,1,Burdigalian,Langhian,1,0,Chordata,Mammalia,Cetacea,Allodelphinidae,Zarhinocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63839,173469,txn,NA,species,Zarhinocetus errabundus,NA,NA,63839,species,Zarhinocetus errabundus,173468,NA,12162,extinct,4,Langhian,Serravallian,1,0,Chordata,Mammalia,Cetacea,Allodelphinidae,Zarhinocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62957,62957,txn,NA,species,Araeodelphis natator,NA,NA,62957,species,Araeodelphis natator,36666,NA,11926,extinct,2,Aquitanian,Langhian,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Araeodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
354693,354693,txn,NA,species,Dilophodelphis fordycei,NA,NA,354693,species,Dilophodelphis fordycei,354692,NA,62386,extinct,1,Burdigalian,NA,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Dilophodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62924,62908,txn,NA,species,Pomatodelphis bobengi,NA,NA,62924,species,Pomatodelphis bobengi,36819,NA,11892,extinct,4,Serravallian,Tortonian,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Pomatodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62907,62907,txn,NA,species,Pomatodelphis inaequalis,NA,NA,62907,species,Pomatodelphis inaequalis,36819,NA,11890,extinct,8,Tortonian,Zanclean,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Pomatodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
69109,69896,txn,NA,species,Zarhachis crassangulum,NA,NA,69109,species,Zarhachis crassangulum,42950,NA,15442,extinct,6,Langhian,Serravallian,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Zarhachis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63658,63658,txn,NA,species,Zarhachis flagellator,NA,NA,63658,species,Zarhachis flagellator,42950,NA,12174,extinct,5,Aquitanian,Serravallian,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Zarhachis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63990,63990,txn,NA,species,Zarhachis tysonii,NA,NA,63990,species,Zarhachis tysonii,42950,NA,12333,extinct,1,Tortonian,NA,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Zarhachis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63991,63991,txn,NA,species,Zarhachis velox,NA,NA,63991,species,Zarhachis velox,42950,NA,12333,extinct,1,Burdigalian,NA,1,0,Chordata,Mammalia,Cetacea,Platanistidae,Zarhachis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,piscivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62956,62956,txn,NA,species,Phocageneus venustus,NA,NA,62956,species,Phocageneus venustus,36805,NA,12636,extinct,3,Burdigalian,Serravallian,1,0,Chordata,Mammalia,Cetacea,Squalodelphinidae,Phocageneus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
68288,68288,txn,NA,species,Squalodon calvertensis,NA,NA,68288,species,Squalodon calvertensis,36852,NA,6031,extinct,6,Aquitanian,Serravallian,1,0,Chordata,Mammalia,Cetacea,Squalodontidae,Squalodon,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
70031,70031,txn,NA,species,Squalodon whitmorei,NA,NA,70031,species,Squalodon whitmorei,36852,NA,15588,extinct,4,Burdigalian,NA,1,0,Chordata,Mammalia,Cetacea,Squalodontidae,Squalodon,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
423062,423062,txn,NA,species,Perditicetus yaconensis,NA,NA,423062,species,Perditicetus yaconensis,423061,NA,72994,extinct,1,Chattian,Aquitanian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Perditicetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63209,63210,txn,NA,species,Agorophius pygmaeus,NA,NA,63209,species,Agorophius pygmaeus,36657,NA,15395,extinct,3,Oligocene,NA,1,0,Chordata,Mammalia,Cetacea,Agorophiidae,Agorophius,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
313774,313774,txn,NA,species,Ashleycetus planicapitis,NA,NA,313774,species,Ashleycetus planicapitis,313773,NA,54174,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Cetacea,Ashleycetidae,Ashleycetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63231,63231,txn,NA,species,Simocetus rayi,NA,NA,63231,species,Simocetus rayi,63230,NA,12043,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Cetacea,Simocetidae,Simocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62918,62918,txn,NA,species,Squaloziphius emlongi,NA,NA,62918,species,Squaloziphius emlongi,36853,NA,11885,extinct,1,Aquitanian,NA,1,0,Chordata,Mammalia,Cetacea,Squaloziphiidae,Squaloziphius,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
383960,383960,txn,NA,species,Yaquinacetus meadi,NA,NA,383960,species,Yaquinacetus meadi,383957,NA,12680,extinct,1,Chattian,Burdigalian,1,0,Chordata,Mammalia,Cetacea,Squaloziphiidae,Yaquinacetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
135854,135854,txn,NA,species,Albertocetus meffordorum,NA,NA,135854,species,Albertocetus meffordorum,135853,NA,28465,extinct,4,Oligocene,NA,1,0,Chordata,Mammalia,Cetacea,Xenorophidae,Albertocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63246,63246,txn,NA,species,Archaeodelphis patrius,NA,NA,63246,species,Archaeodelphis patrius,36667,NA,11889,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,Xenorophidae,Archaeodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
289998,289998,txn,NA,species,Cotylocara macei,NA,NA,289998,species,Cotylocara macei,289997,NA,50416,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,Xenorophidae,Cotylocara,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
345869,345869,txn,NA,species,Echovenator sandersi,NA,NA,345869,species,Echovenator sandersi,345868,NA,60060,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,Xenorophidae,Echovenator,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
358869,358869,txn,NA,species,Inermorostrum xenops,NA,NA,358869,species,Inermorostrum xenops,358868,NA,63114,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Cetacea,Xenorophidae,Inermorostrum,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62942,62942,txn,NA,species,Xenorophus sloanii,NA,NA,62942,species,Xenorophus sloanii,36867,NA,11915,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Cetacea,Xenorophidae,Xenorophus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
68351,422975,txn,NA,species,Ankylorhiza tiedemani,NA,NA,68351,species,Ankylorhiza tiedemani,422974,NA,14985,extinct,3,Oligocene,Langhian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Ankylorhiza,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64562,90627,txn,NA,species,Argyrocetus bakersfieldensis,NA,NA,64562,species,Argyrocetus bakersfieldensis,36668,NA,12749,extinct,2,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Argyrocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
69897,69897,txn,NA,species,Argyrocetus joaquinensis,NA,NA,69897,species,Argyrocetus joaquinensis,36668,NA,11922,extinct,4,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Argyrocetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
378185,378185,txn,NA,species,Ediscetus osbornei,NA,NA,378185,species,Ediscetus osbornei,378184,NA,49279,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Ediscetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
62919,62920,txn,NA,species,Lonchodelphis occiduus,NA,NA,62919,species,Lonchodelphis occiduus,42970,NA,11886,extinct,2,Miocene,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Lonchodelphis,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
64557,64557,txn,NA,species,Macrodelphinus kelloggi,NA,NA,64557,species,Macrodelphinus kelloggi,36756,NA,12749,extinct,2,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Macrodelphinus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63844,63844,txn,NA,species,Nannolithax gracilis,NA,NA,63844,species,Nannolithax gracilis,36779,NA,12162,extinct,1,Langhian,Tortonian,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Nannolithax,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63841,63841,txn,NA,species,Oedolithax mira,NA,NA,63841,species,Oedolithax mira,36784,NA,12162,extinct,1,Langhian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Oedolithax,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
362312,362312,txn,NA,species,Olympicetus avitus,NA,NA,362312,species,Olympicetus avitus,362311,NA,63640,extinct,1,Chattian,NA,1,0,Chordata,Mammalia,Cetacea,NO_FAMILY_SPECIFIED,Olympicetus,NA,"marine,freshwater",Odontoceti,actively mobile,NA,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63151,422542,txn,NA,species,Pachycetus wardii,NA,NA,63151,species,Pachycetus wardii,36789,NA,8810,extinct,6,Bartonian,NA,1,0,Chordata,Mammalia,Cetacea,Basilosauridae,Pachycetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63132,53153,txn,NA,species,Basilosaurus cetoides,NA,NA,63132,species,Basilosaurus cetoides,36681,NA,15404,extinct,40,Eocene,NA,1,0,Chordata,Mammalia,Cetacea,Basilosauridae,Basilosaurus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
57337,57337,txn,NA,species,Chrysocetus healyorum,NA,NA,57337,species,Chrysocetus healyorum,57336,NA,10468,extinct,1,Priabonian,NA,1,0,Chordata,Mammalia,Cetacea,Basilosauridae,Chrysocetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63144,63144,txn,NA,species,Cynthiacetus maxwelli,NA,NA,63144,species,Cynthiacetus maxwelli,63143,NA,12000,extinct,10,Bartonian,Priabonian,1,0,Chordata,Mammalia,Cetacea,Basilosauridae,Cynthiacetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
53155,53155,txn,NA,species,Dorudon serratus,NA,NA,53155,species,Dorudon serratus,36709,NA,6032,extinct,4,Priabonian,NA,1,0,Chordata,Mammalia,Cetacea,Basilosauridae,Dorudon,NA,marine,Dorudon,actively mobile,aquatic,NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63069,53292,txn,NA,species,Zygorhiza kochii,NA,NA,63069,species,Zygorhiza kochii,36872,NA,11966,extinct,11,Priabonian,NA,1,0,Chordata,Mammalia,Cetacea,Basilosauridae,Zygorhiza,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
66904,66904,txn,NA,species,Carolinacetus gingerichi,NA,NA,66904,species,Carolinacetus gingerichi,66903,NA,14111,extinct,1,Bartonian,NA,1,0,Chordata,Mammalia,Cetacea,Protocetidae,Carolinacetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
134305,134305,txn,NA,species,Crenatocetus rayi,NA,NA,134305,species,Crenatocetus rayi,134304,NA,28282,extinct,1,Ypresian,Priabonian,1,0,Chordata,Mammalia,Cetacea,Protocetidae,Crenatocetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
63123,63123,txn,NA,species,Georgiacetus vogtlensis,NA,NA,63123,species,Georgiacetus vogtlensis,36720,NA,289,extinct,4,Lutetian,Bartonian,1,0,Chordata,Mammalia,Cetacea,Protocetidae,Georgiacetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
53998,53998,txn,NA,species,Natchitochia jonesi,NA,NA,53998,species,Natchitochia jonesi,53997,NA,8815,extinct,2,Bartonian,NA,1,0,Chordata,Mammalia,Cetacea,Protocetidae,Natchitochia,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
383964,383964,txn,NA,species,Tupelocetus palmeri,NA,NA,383964,species,Tupelocetus palmeri,383963,NA,25738,extinct,1,Bartonian,NA,1,0,Chordata,Mammalia,Cetacea,Protocetidae,Tupelocetus,NA,marine,Cetacea,actively mobile,"aquatic, depth=surface",NA,carnivore,viviparous,modification of parts,NA,hydroxyapatite,NA,NA,NA
46876,46876,txn,NA,species,Heptacodon curtus,NA,NA,46876,species,Heptacodon curtus,42461,NA,57291,extinct,3,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Heptacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
46877,46877,txn,NA,species,Heptacodon gibbiceps,NA,NA,46877,species,Heptacodon gibbiceps,42461,NA,57293,extinct,1,Rupelian,NA,1,0,Chordata,Mammalia,Artiodactyla,Anthracotheriidae,Heptacodon,NA,terrestrial,Artiodactyla,actively mobile,ground dwelling,NA,browser,viviparous,NA,NA,phosphatic,NA,NA,NA
